Time,Primary Pond Level[m]
2020-06-01 0:00,338.48
2020-06-01 0:05,338.48
2020-06-01 0:10,338.47
2020-06-01 0:15,338.48
2020-06-01 0:20,338.48
2020-06-01 0:25,338.48
2020-06-01 0:30,338.48
2020-06-01 0:35,338.48
2020-06-01 0:40,338.48
2020-06-01 0:45,338.48
2020-06-01 0:50,338.48
2020-06-01 0:55,338.48
2020-06-01 1:00,338.48
2020-06-01 1:05,338.48
2020-06-01 1:10,338.48
2020-06-01 1:15,338.48
2020-06-01 1:20,338.48
2020-06-01 1:25,338.48
2020-06-01 1:30,338.48
2020-06-01 1:35,338.48
2020-06-01 1:40,338.48
2020-06-01 1:45,338.47
2020-06-01 1:50,338.47
2020-06-01 1:55,338.47
2020-06-01 2:00,338.47
2020-06-01 2:05,338.47
2020-06-01 2:10,338.47
2020-06-01 2:15,338.47
2020-06-01 2:20,338.47
2020-06-01 2:25,338.47
2020-06-01 2:30,338.47
2020-06-01 2:35,338.47
2020-06-01 2:40,338.47
2020-06-01 2:45,338.47
2020-06-01 2:50,338.47
2020-06-01 2:55,338.47
2020-06-01 3:00,338.47
2020-06-01 3:05,338.47
2020-06-01 3:10,338.47
2020-06-01 3:15,338.47
2020-06-01 3:20,338.47
2020-06-01 3:25,338.47
2020-06-01 3:30,338.47
2020-06-01 3:35,338.47
2020-06-01 3:40,338.47
2020-06-01 3:45,338.47
2020-06-01 3:50,338.47
2020-06-01 3:55,338.46
2020-06-01 4:00,338.46
2020-06-01 4:05,338.46
2020-06-01 4:10,338.46
2020-06-01 4:15,338.46
2020-06-01 4:20,338.46
2020-06-01 4:25,338.46
2020-06-01 4:30,338.46
2020-06-01 4:35,338.46
2020-06-01 4:40,338.46
2020-06-01 4:45,338.46
2020-06-01 4:50,338.46
2020-06-01 4:55,338.46
2020-06-01 5:00,338.46
2020-06-01 5:05,338.46
2020-06-01 5:10,338.46
2020-06-01 5:15,338.46
2020-06-01 5:20,338.46
2020-06-01 5:25,338.46
2020-06-01 5:30,338.46
2020-06-01 5:35,338.46
2020-06-01 5:40,338.46
2020-06-01 5:45,338.46
2020-06-01 5:50,338.46
2020-06-01 5:55,338.46
2020-06-01 6:00,338.46
2020-06-01 6:05,338.46
2020-06-01 6:10,338.46
2020-06-01 6:15,338.46
2020-06-01 6:20,338.46
2020-06-01 6:25,338.46
2020-06-01 6:30,338.46
2020-06-01 6:35,338.46
2020-06-01 6:40,338.46
2020-06-01 6:45,338.46
2020-06-01 6:50,338.46
2020-06-01 6:55,338.46
2020-06-01 7:00,338.46
2020-06-01 7:05,338.46
2020-06-01 7:10,338.46
2020-06-01 7:15,338.46
2020-06-01 7:20,338.46
2020-06-01 7:25,338.46
2020-06-01 7:30,338.46
2020-06-01 7:35,338.46
2020-06-01 7:40,338.46
2020-06-01 7:45,338.46
2020-06-01 7:50,338.46
2020-06-01 7:55,338.46
2020-06-01 8:00,338.46
2020-06-01 8:05,338.46
2020-06-01 8:10,338.46
2020-06-01 8:15,338.46
2020-06-01 8:20,338.46
2020-06-01 8:25,338.46
2020-06-01 8:30,338.46
2020-06-01 8:35,338.46
2020-06-01 8:40,338.46
2020-06-01 8:45,338.46
2020-06-01 8:50,338.46
2020-06-01 8:55,338.46
2020-06-01 9:00,338.46
2020-06-01 9:05,338.46
2020-06-01 9:10,338.46
2020-06-01 9:15,338.46
2020-06-01 9:20,338.46
2020-06-01 9:25,338.46
2020-06-01 9:30,338.46
2020-06-01 9:35,338.46
2020-06-01 9:40,338.46
2020-06-01 9:45,338.46
2020-06-01 9:50,338.46
2020-06-01 9:55,338.46
2020-06-01 10:00,338.46
2020-06-01 10:05,338.46
2020-06-01 10:10,338.46
2020-06-01 10:15,338.46
2020-06-01 10:20,338.46
2020-06-01 10:25,338.47
2020-06-01 10:30,338.47
2020-06-01 10:35,338.47
2020-06-01 10:40,338.47
2020-06-01 10:45,338.47
2020-06-01 10:50,338.47
2020-06-01 10:55,338.47
2020-06-01 11:00,338.46
2020-06-01 11:05,338.46
2020-06-01 11:10,338.46
2020-06-01 11:15,338.46
2020-06-01 11:20,338.46
2020-06-01 11:25,338.46
2020-06-01 11:30,338.46
2020-06-01 11:35,338.46
2020-06-01 11:40,338.46
2020-06-01 11:45,338.46
2020-06-01 11:50,338.46
2020-06-01 11:55,338.46
2020-06-01 12:00,338.46
2020-06-01 12:05,338.46
2020-06-01 12:10,338.46
2020-06-01 12:15,338.46
2020-06-01 12:20,338.45
2020-06-01 12:25,338.45
2020-06-01 12:30,338.45
2020-06-01 12:35,338.45
2020-06-01 12:40,338.45
2020-06-01 12:45,338.45
2020-06-01 12:50,338.45
2020-06-01 12:55,338.45
2020-06-01 13:00,338.45
2020-06-01 13:05,338.45
2020-06-01 13:10,338.45
2020-06-01 13:15,338.45
2020-06-01 13:20,338.45
2020-06-01 13:25,338.45
2020-06-01 13:30,338.45
2020-06-01 13:35,338.45
2020-06-01 13:40,338.45
2020-06-01 13:45,338.45
2020-06-01 13:50,338.45
2020-06-01 13:55,338.45
2020-06-01 14:00,338.45
2020-06-01 14:05,338.45
2020-06-01 14:10,338.45
2020-06-01 14:15,338.45
2020-06-01 14:20,338.45
2020-06-01 14:25,338.45
2020-06-01 14:30,338.45
2020-06-01 14:35,338.45
2020-06-01 14:40,338.45
2020-06-01 14:45,338.45
2020-06-01 14:50,338.45
2020-06-01 14:55,338.45
2020-06-01 15:00,338.45
2020-06-01 15:05,338.45
2020-06-01 15:10,338.45
2020-06-01 15:15,338.45
2020-06-01 15:20,338.45
2020-06-01 15:25,338.45
2020-06-01 15:30,338.45
2020-06-01 15:35,338.45
2020-06-01 15:40,338.45
2020-06-01 15:45,338.45
2020-06-01 15:50,338.45
2020-06-01 15:55,338.45
2020-06-01 16:00,338.45
2020-06-01 16:05,338.45
2020-06-01 16:10,338.45
2020-06-01 16:15,338.45
2020-06-01 16:20,338.45
2020-06-01 16:25,338.45
2020-06-01 16:30,338.45
2020-06-01 16:35,338.45
2020-06-01 16:40,338.45
2020-06-01 16:45,338.45
2020-06-01 16:50,338.46
2020-06-01 16:55,338.45
2020-06-01 17:00,338.45
2020-06-01 17:05,338.45
2020-06-01 17:10,338.45
2020-06-01 17:15,338.45
2020-06-01 17:20,338.45
2020-06-01 17:25,338.45
2020-06-01 17:30,338.45
2020-06-01 17:35,338.45
2020-06-01 17:40,338.45
2020-06-01 17:45,338.45
2020-06-01 17:50,338.45
2020-06-01 17:55,338.45
2020-06-01 18:00,338.45
2020-06-01 18:05,338.45
2020-06-01 18:10,338.45
2020-06-01 18:15,338.45
2020-06-01 18:20,338.45
2020-06-01 18:25,338.44
2020-06-01 18:30,338.45
2020-06-01 18:35,338.44
2020-06-01 18:40,338.45
2020-06-01 18:45,338.44
2020-06-01 18:50,338.44
2020-06-01 18:55,338.44
2020-06-01 19:00,338.44
2020-06-01 19:05,338.44
2020-06-01 19:10,338.45
2020-06-01 19:15,338.44
2020-06-01 19:20,338.44
2020-06-01 19:25,338.44
2020-06-01 19:30,338.44
2020-06-01 19:35,338.44
2020-06-01 19:40,338.44
2020-06-01 19:45,338.44
2020-06-01 19:50,338.45
2020-06-01 19:55,338.44
2020-06-01 20:00,338.44
2020-06-01 20:05,338.44
2020-06-01 20:10,338.44
2020-06-01 20:15,338.44
2020-06-01 20:20,338.44
2020-06-01 20:25,338.44
2020-06-01 20:30,338.44
2020-06-01 20:35,338.45
2020-06-01 20:40,338.44
2020-06-01 20:45,338.44
2020-06-01 20:50,338.44
2020-06-01 20:55,338.45
2020-06-01 21:00,338.45
2020-06-01 21:05,338.45
2020-06-01 21:10,338.45
2020-06-01 21:15,338.45
2020-06-01 21:20,338.45
2020-06-01 21:25,338.45
2020-06-01 21:30,338.45
2020-06-01 21:35,338.45
2020-06-01 21:40,338.45
2020-06-01 21:45,338.45
2020-06-01 21:50,338.45
2020-06-01 21:55,338.45
2020-06-01 22:00,338.45
2020-06-01 22:05,338.45
2020-06-01 22:10,338.45
2020-06-01 22:15,338.45
2020-06-01 22:20,338.45
2020-06-01 22:25,338.45
2020-06-01 22:30,338.45
2020-06-01 22:35,338.45
2020-06-01 22:40,338.45
2020-06-01 22:45,338.45
2020-06-01 22:50,338.45
2020-06-01 22:55,338.45
2020-06-01 23:00,338.45
2020-06-01 23:05,338.45
2020-06-01 23:10,338.45
2020-06-01 23:15,338.45
2020-06-01 23:20,338.45
2020-06-01 23:25,338.45
2020-06-01 23:30,338.45
2020-06-01 23:35,338.45
2020-06-01 23:40,338.45
2020-06-01 23:45,338.45
2020-06-01 23:50,338.45
2020-06-01 23:55,338.45
2020-06-02 0:00,338.45
2020-06-02 0:05,338.45
2020-06-02 0:10,338.45
2020-06-02 0:15,338.45
2020-06-02 0:20,338.45
2020-06-02 0:25,338.45
2020-06-02 0:30,338.45
2020-06-02 0:35,338.45
2020-06-02 0:40,338.45
2020-06-02 0:45,338.45
2020-06-02 0:50,338.45
2020-06-02 0:55,338.45
2020-06-02 1:00,338.45
2020-06-02 1:05,338.45
2020-06-02 1:10,338.45
2020-06-02 1:15,338.45
2020-06-02 1:20,338.45
2020-06-02 1:25,338.45
2020-06-02 1:30,338.45
2020-06-02 1:35,338.45
2020-06-02 1:40,338.45
2020-06-02 1:45,338.45
2020-06-02 1:50,338.45
2020-06-02 1:55,338.45
2020-06-02 2:00,338.45
2020-06-02 2:05,338.45
2020-06-02 2:10,338.45
2020-06-02 2:15,338.45
2020-06-02 2:20,338.45
2020-06-02 2:25,338.45
2020-06-02 2:30,338.45
2020-06-02 2:35,338.45
2020-06-02 2:40,338.45
2020-06-02 2:45,338.45
2020-06-02 2:50,338.45
2020-06-02 2:55,338.45
2020-06-02 3:00,338.45
2020-06-02 3:05,338.45
2020-06-02 3:10,338.45
2020-06-02 3:15,338.45
2020-06-02 3:20,338.45
2020-06-02 3:25,338.45
2020-06-02 3:30,338.45
2020-06-02 3:35,338.45
2020-06-02 3:40,338.45
2020-06-02 3:45,338.45
2020-06-02 3:50,338.45
2020-06-02 3:55,338.45
2020-06-02 4:00,338.45
2020-06-02 4:05,338.45
2020-06-02 4:10,338.45
2020-06-02 4:15,338.45
2020-06-02 4:20,338.45
2020-06-02 4:25,338.45
2020-06-02 4:30,338.45
2020-06-02 4:35,338.45
2020-06-02 4:40,338.45
2020-06-02 4:45,338.45
2020-06-02 4:50,338.45
2020-06-02 4:55,338.45
2020-06-02 5:00,338.45
2020-06-02 5:05,338.45
2020-06-02 5:10,338.45
2020-06-02 5:15,338.45
2020-06-02 5:20,338.45
2020-06-02 5:25,338.45
2020-06-02 5:30,338.45
2020-06-02 5:35,338.45
2020-06-02 5:40,338.45
2020-06-02 5:45,338.45
2020-06-02 5:50,338.45
2020-06-02 5:55,338.45
2020-06-02 6:00,338.45
2020-06-02 6:05,338.45
2020-06-02 6:10,338.45
2020-06-02 6:15,338.45
2020-06-02 6:20,338.45
2020-06-02 6:25,338.45
2020-06-02 6:30,338.45
2020-06-02 6:35,338.45
2020-06-02 6:40,338.45
2020-06-02 6:45,338.45
2020-06-02 6:50,338.45
2020-06-02 6:55,338.45
2020-06-02 7:00,338.45
2020-06-02 7:05,338.45
2020-06-02 7:10,338.45
2020-06-02 7:15,338.45
2020-06-02 7:20,338.45
2020-06-02 7:25,338.45
2020-06-02 7:30,338.45
2020-06-02 7:35,338.45
2020-06-02 7:40,338.45
2020-06-02 7:45,338.45
2020-06-02 7:50,338.45
2020-06-02 7:55,338.45
2020-06-02 8:00,338.45
2020-06-02 8:05,338.45
2020-06-02 8:10,338.44
2020-06-02 8:15,338.44
2020-06-02 8:20,338.44
2020-06-02 8:25,338.44
2020-06-02 8:30,338.45
2020-06-02 8:35,338.44
2020-06-02 8:40,338.44
2020-06-02 8:45,338.44
2020-06-02 8:50,338.44
2020-06-02 8:55,338.44
2020-06-02 9:00,338.44
2020-06-02 9:05,338.44
2020-06-02 9:10,338.44
2020-06-02 9:15,338.45
2020-06-02 9:20,338.44
2020-06-02 9:25,338.44
2020-06-02 9:30,338.44
2020-06-02 9:35,338.44
2020-06-02 9:40,338.44
2020-06-02 9:45,338.44
2020-06-02 9:50,338.44
2020-06-02 9:55,338.44
2020-06-02 10:00,338.44
2020-06-02 10:05,338.44
2020-06-02 10:10,338.44
2020-06-02 10:15,338.44
2020-06-02 10:20,338.44
2020-06-02 10:25,338.44
2020-06-02 10:30,338.44
2020-06-02 10:35,338.44
2020-06-02 10:40,338.44
2020-06-02 10:45,338.45
2020-06-02 10:50,338.44
2020-06-02 10:55,338.44
2020-06-02 11:00,338.44
2020-06-02 11:05,338.45
2020-06-02 11:10,338.45
2020-06-02 11:15,338.44
2020-06-02 11:20,338.44
2020-06-02 11:25,338.45
2020-06-02 11:30,338.44
2020-06-02 11:35,338.45
2020-06-02 11:40,338.45
2020-06-02 11:45,338.45
2020-06-02 11:50,338.44
2020-06-02 11:55,338.45
2020-06-02 12:00,338.44
2020-06-02 12:05,338.44
2020-06-02 12:10,338.44
2020-06-02 12:15,338.44
2020-06-02 12:20,338.44
2020-06-02 12:25,338.44
2020-06-02 12:30,338.44
2020-06-02 12:35,338.44
2020-06-02 12:40,338.44
2020-06-02 12:45,338.44
2020-06-02 12:50,338.44
2020-06-02 12:55,338.44
2020-06-02 13:00,338.44
2020-06-02 13:05,338.44
2020-06-02 13:10,338.44
2020-06-02 13:15,338.44
2020-06-02 13:20,338.44
2020-06-02 13:25,338.44
2020-06-02 13:30,338.44
2020-06-02 13:35,338.44
2020-06-02 13:40,338.44
2020-06-02 13:45,338.44
2020-06-02 13:50,338.44
2020-06-02 13:55,338.44
2020-06-02 14:00,338.44
2020-06-02 14:05,338.44
2020-06-02 14:10,338.44
2020-06-02 14:15,338.44
2020-06-02 14:20,338.44
2020-06-02 14:25,338.44
2020-06-02 14:30,338.44
2020-06-02 14:35,338.44
2020-06-02 14:40,338.44
2020-06-02 14:45,338.44
2020-06-02 14:50,338.44
2020-06-02 14:55,338.44
2020-06-02 15:00,338.44
2020-06-02 15:05,338.44
2020-06-02 15:10,338.44
2020-06-02 15:15,338.44
2020-06-02 15:20,338.44
2020-06-02 15:25,338.44
2020-06-02 15:30,338.44
2020-06-02 15:35,338.44
2020-06-02 15:40,338.44
2020-06-02 15:45,338.44
2020-06-02 15:50,338.44
2020-06-02 15:55,338.44
2020-06-02 16:00,338.44
2020-06-02 16:05,338.44
2020-06-02 16:10,338.44
2020-06-02 16:15,338.44
2020-06-02 16:20,338.44
2020-06-02 16:25,338.44
2020-06-02 16:30,338.44
2020-06-02 16:35,338.44
2020-06-02 16:40,338.44
2020-06-02 16:45,338.44
2020-06-02 16:50,338.44
2020-06-02 16:55,338.44
2020-06-02 17:00,338.44
2020-06-02 17:05,338.44
2020-06-02 17:10,338.44
2020-06-02 17:15,338.44
2020-06-02 17:20,338.44
2020-06-02 17:25,338.44
2020-06-02 17:30,338.44
2020-06-02 17:35,338.44
2020-06-02 17:40,338.44
2020-06-02 17:45,338.44
2020-06-02 17:50,338.44
2020-06-02 17:55,338.44
2020-06-02 18:00,338.44
2020-06-02 18:05,338.44
2020-06-02 18:10,338.44
2020-06-02 18:15,338.44
2020-06-02 18:20,338.44
2020-06-02 18:25,338.44
2020-06-02 18:30,338.44
2020-06-02 18:35,338.44
2020-06-02 18:40,338.44
2020-06-02 18:45,338.44
2020-06-02 18:50,338.44
2020-06-02 18:55,338.45
2020-06-02 19:00,338.44
2020-06-02 19:05,338.45
2020-06-02 19:10,338.45
2020-06-02 19:15,338.45
2020-06-02 19:20,338.45
2020-06-02 19:25,338.45
2020-06-02 19:30,338.45
2020-06-02 19:35,338.45
2020-06-02 19:40,338.45
2020-06-02 19:45,338.45
2020-06-02 19:50,338.45
2020-06-02 19:55,338.45
2020-06-02 20:00,338.45
2020-06-02 20:05,338.45
2020-06-02 20:10,338.45
2020-06-02 20:15,338.45
2020-06-02 20:20,338.45
2020-06-02 20:25,338.45
2020-06-02 20:30,338.45
2020-06-02 20:35,338.45
2020-06-02 20:40,338.45
2020-06-02 20:45,338.45
2020-06-02 20:50,338.45
2020-06-02 20:55,338.45
2020-06-02 21:00,338.45
2020-06-02 21:05,338.45
2020-06-02 21:10,338.45
2020-06-02 21:15,338.45
2020-06-02 21:20,338.45
2020-06-02 21:25,338.45
2020-06-02 21:30,338.45
2020-06-02 21:35,338.45
2020-06-02 21:40,338.45
2020-06-02 21:45,338.45
2020-06-02 21:50,338.45
2020-06-02 21:55,338.45
2020-06-02 22:00,338.45
2020-06-02 22:05,338.45
2020-06-02 22:10,338.45
2020-06-02 22:15,338.45
2020-06-02 22:20,338.45
2020-06-02 22:25,338.45
2020-06-02 22:30,338.45
2020-06-02 22:35,338.45
2020-06-02 22:40,338.45
2020-06-02 22:45,338.45
2020-06-02 22:50,338.45
2020-06-02 22:55,338.45
2020-06-02 23:00,338.45
2020-06-02 23:05,338.45
2020-06-02 23:10,338.45
2020-06-02 23:15,338.45
2020-06-02 23:20,338.45
2020-06-02 23:25,338.45
2020-06-02 23:30,338.45
2020-06-02 23:35,338.45
2020-06-02 23:40,338.45
2020-06-02 23:45,338.45
2020-06-02 23:50,338.45
2020-06-02 23:55,338.45
2020-06-03 0:00,338.45
2020-06-03 0:05,338.45
2020-06-03 0:10,338.45
2020-06-03 0:15,338.45
2020-06-03 0:20,338.45
2020-06-03 0:25,338.45
2020-06-03 0:30,338.45
2020-06-03 0:35,338.45
2020-06-03 0:40,338.45
2020-06-03 0:45,338.45
2020-06-03 0:50,338.45
2020-06-03 0:55,338.45
2020-06-03 1:00,338.45
2020-06-03 1:05,338.45
2020-06-03 1:10,338.45
2020-06-03 1:15,338.45
2020-06-03 1:20,338.45
2020-06-03 1:25,338.45
2020-06-03 1:30,338.45
2020-06-03 1:35,338.45
2020-06-03 1:40,338.45
2020-06-03 1:45,338.45
2020-06-03 1:50,338.45
2020-06-03 1:55,338.45
2020-06-03 2:00,338.45
2020-06-03 2:05,338.45
2020-06-03 2:10,338.45
2020-06-03 2:15,338.45
2020-06-03 2:20,338.45
2020-06-03 2:25,338.45
2020-06-03 2:30,338.45
2020-06-03 2:35,338.45
2020-06-03 2:40,338.45
2020-06-03 2:45,338.45
2020-06-03 2:50,338.45
2020-06-03 2:55,338.45
2020-06-03 3:00,338.45
2020-06-03 3:05,338.45
2020-06-03 3:10,338.45
2020-06-03 3:15,338.45
2020-06-03 3:20,338.45
2020-06-03 3:25,338.45
2020-06-03 3:30,338.45
2020-06-03 3:35,338.45
2020-06-03 3:40,338.45
2020-06-03 3:45,338.45
2020-06-03 3:50,338.45
2020-06-03 3:55,338.45
2020-06-03 4:00,338.45
2020-06-03 4:05,338.45
2020-06-03 4:10,338.45
2020-06-03 4:15,338.45
2020-06-03 4:20,338.45
2020-06-03 4:25,338.45
2020-06-03 4:30,338.45
2020-06-03 4:35,338.45
2020-06-03 4:40,338.45
2020-06-03 4:45,338.45
2020-06-03 4:50,338.45
2020-06-03 4:55,338.45
2020-06-03 5:00,338.45
2020-06-03 5:05,338.45
2020-06-03 5:10,338.45
2020-06-03 5:15,338.45
2020-06-03 5:20,338.45
2020-06-03 5:25,338.45
2020-06-03 5:30,338.45
2020-06-03 5:35,338.45
2020-06-03 5:40,338.45
2020-06-03 5:45,338.45
2020-06-03 5:50,338.45
2020-06-03 5:55,338.45
2020-06-03 6:00,338.45
2020-06-03 6:05,338.45
2020-06-03 6:10,338.45
2020-06-03 6:15,338.45
2020-06-03 6:20,338.45
2020-06-03 6:25,338.45
2020-06-03 6:30,338.45
2020-06-03 6:35,338.45
2020-06-03 6:40,338.45
2020-06-03 6:45,338.45
2020-06-03 6:50,338.45
2020-06-03 6:55,338.45
2020-06-03 7:00,338.45
2020-06-03 7:05,338.45
2020-06-03 7:10,338.45
2020-06-03 7:15,338.45
2020-06-03 7:20,338.45
2020-06-03 7:25,338.45
2020-06-03 7:30,338.45
2020-06-03 7:35,338.45
2020-06-03 7:40,338.45
2020-06-03 7:45,338.45
2020-06-03 7:50,338.45
2020-06-03 7:55,338.45
2020-06-03 8:00,338.45
2020-06-03 8:05,338.45
2020-06-03 8:10,338.45
2020-06-03 8:15,338.45
2020-06-03 8:20,338.45
2020-06-03 8:25,338.45
2020-06-03 8:30,338.45
2020-06-03 8:35,338.45
2020-06-03 8:40,338.45
2020-06-03 8:45,338.45
2020-06-03 8:50,338.45
2020-06-03 8:55,338.45
2020-06-03 9:00,338.45
2020-06-03 9:05,338.45
2020-06-03 9:10,338.45
2020-06-03 9:15,338.46
2020-06-03 9:20,338.46
2020-06-03 9:25,338.46
2020-06-03 9:30,338.46
2020-06-03 9:35,338.46
2020-06-03 9:40,338.46
2020-06-03 9:45,338.46
2020-06-03 9:50,338.46
2020-06-03 9:55,338.46
2020-06-03 10:00,338.46
2020-06-03 10:05,338.46
2020-06-03 10:10,338.46
2020-06-03 10:15,338.45
2020-06-03 10:20,338.46
2020-06-03 10:25,338.46
2020-06-03 10:30,338.46
2020-06-03 10:35,338.46
2020-06-03 10:40,338.46
2020-06-03 10:45,338.46
2020-06-03 10:50,338.46
2020-06-03 10:55,338.46
2020-06-03 11:00,338.46
2020-06-03 11:05,338.46
2020-06-03 11:10,338.46
2020-06-03 11:15,338.46
2020-06-03 11:20,338.46
2020-06-03 11:25,338.46
2020-06-03 11:30,338.46
2020-06-03 11:35,338.46
2020-06-03 11:40,338.46
2020-06-03 11:45,338.46
2020-06-03 11:50,338.46
2020-06-03 11:55,338.46
2020-06-03 12:00,338.46
2020-06-03 12:05,338.46
2020-06-03 12:10,338.46
2020-06-03 12:15,338.46
2020-06-03 12:20,338.46
2020-06-03 12:25,338.46
2020-06-03 12:30,338.47
2020-06-03 12:35,338.46
2020-06-03 12:40,338.46
2020-06-03 12:45,338.47
2020-06-03 12:50,338.47
2020-06-03 12:55,338.47
2020-06-03 13:00,338.47
2020-06-03 13:05,338.47
2020-06-03 13:10,338.47
2020-06-03 13:15,338.47
2020-06-03 13:20,338.47
2020-06-03 13:25,338.47
2020-06-03 13:30,338.47
2020-06-03 13:35,338.47
2020-06-03 13:40,338.47
2020-06-03 13:45,338.47
2020-06-03 13:50,338.47
2020-06-03 13:55,338.47
2020-06-03 14:00,338.47
2020-06-03 14:05,338.47
2020-06-03 14:10,338.47
2020-06-03 14:15,338.47
2020-06-03 14:20,338.47
2020-06-03 14:25,338.47
2020-06-03 14:30,338.47
2020-06-03 14:35,338.47
2020-06-03 14:40,338.46
2020-06-03 14:45,338.46
2020-06-03 14:50,338.46
2020-06-03 14:55,338.46
2020-06-03 15:00,338.46
2020-06-03 15:05,338.46
2020-06-03 15:10,338.46
2020-06-03 15:15,338.46
2020-06-03 15:20,338.46
2020-06-03 15:25,338.46
2020-06-03 15:30,338.46
2020-06-03 15:35,338.46
2020-06-03 15:40,338.45
2020-06-03 15:45,338.46
2020-06-03 15:50,338.45
2020-06-03 15:55,338.45
2020-06-03 16:00,338.45
2020-06-03 16:05,338.45
2020-06-03 16:10,338.45
2020-06-03 16:15,338.45
2020-06-03 16:20,338.45
2020-06-03 16:25,338.45
2020-06-03 16:30,338.45
2020-06-03 16:35,338.45
2020-06-03 16:40,338.45
2020-06-03 16:45,338.45
2020-06-03 16:50,338.45
2020-06-03 16:55,338.45
2020-06-03 17:00,338.45
2020-06-03 17:05,338.45
2020-06-03 17:10,338.45
2020-06-03 17:15,338.46
2020-06-03 17:20,338.46
2020-06-03 17:25,338.46
2020-06-03 17:30,338.46
2020-06-03 17:35,338.46
2020-06-03 17:40,338.46
2020-06-03 17:45,338.46
2020-06-03 17:50,338.46
2020-06-03 17:55,338.46
2020-06-03 18:00,338.46
2020-06-03 18:05,338.46
2020-06-03 18:10,338.46
2020-06-03 18:15,338.46
2020-06-03 18:20,338.47
2020-06-03 18:25,338.47
2020-06-03 18:30,338.47
2020-06-03 18:35,338.47
2020-06-03 18:40,338.47
2020-06-03 18:45,338.48
2020-06-03 18:50,338.48
2020-06-03 18:55,338.48
2020-06-03 19:00,338.48
2020-06-03 19:05,338.48
2020-06-03 19:10,338.48
2020-06-03 19:15,338.48
2020-06-03 19:20,338.48
2020-06-03 19:25,338.49
2020-06-03 19:30,338.49
2020-06-03 19:35,338.49
2020-06-03 19:40,338.49
2020-06-03 19:45,338.49
2020-06-03 19:50,338.49
2020-06-03 19:55,338.49
2020-06-03 20:00,338.49
2020-06-03 20:05,338.49
2020-06-03 20:10,338.49
2020-06-03 20:15,338.49
2020-06-03 20:20,338.49
2020-06-03 20:25,338.49
2020-06-03 20:30,338.49
2020-06-03 20:35,338.49
2020-06-03 20:40,338.48
2020-06-03 20:45,338.48
2020-06-03 20:50,338.48
2020-06-03 20:55,338.48
2020-06-03 21:00,338.48
2020-06-03 21:05,338.48
2020-06-03 21:10,338.48
2020-06-03 21:15,338.48
2020-06-03 21:20,338.48
2020-06-03 21:25,338.48
2020-06-03 21:30,338.48
2020-06-03 21:35,338.48
2020-06-03 21:40,338.48
2020-06-03 21:45,338.48
2020-06-03 21:50,338.48
2020-06-03 21:55,338.49
2020-06-03 22:00,338.49
2020-06-03 22:05,338.49
2020-06-03 22:10,338.49
2020-06-03 22:15,338.49
2020-06-03 22:20,338.49
2020-06-03 22:25,338.49
2020-06-03 22:30,338.49
2020-06-03 22:35,338.49
2020-06-03 22:40,338.49
2020-06-03 22:45,338.49
2020-06-03 22:50,338.49
2020-06-03 22:55,338.49
2020-06-03 23:00,338.49
2020-06-03 23:05,338.49
2020-06-03 23:10,338.49
2020-06-03 23:15,338.49
2020-06-03 23:20,338.49
2020-06-03 23:25,338.5
2020-06-03 23:30,338.5
2020-06-03 23:35,338.49
2020-06-03 23:40,338.5
2020-06-03 23:45,338.5
2020-06-03 23:50,338.5
2020-06-03 23:55,338.5
2020-06-04 0:00,338.5
2020-06-04 0:05,338.5
2020-06-04 0:10,338.5
2020-06-04 0:15,338.5
2020-06-04 0:20,338.5
2020-06-04 0:25,338.5
2020-06-04 0:30,338.5
2020-06-04 0:35,338.5
2020-06-04 0:40,338.5
2020-06-04 0:45,338.5
2020-06-04 0:50,338.5
2020-06-04 0:55,338.5
2020-06-04 1:00,338.5
2020-06-04 1:05,338.5
2020-06-04 1:10,338.5
2020-06-04 1:15,338.5
2020-06-04 1:20,338.49
2020-06-04 1:25,338.49
2020-06-04 1:30,338.49
2020-06-04 1:35,338.49
2020-06-04 1:40,338.49
2020-06-04 1:45,338.49
2020-06-04 1:50,338.49
2020-06-04 1:55,338.49
2020-06-04 2:00,338.49
2020-06-04 2:05,338.49
2020-06-04 2:10,338.49
2020-06-04 2:15,338.49
2020-06-04 2:20,338.49
2020-06-04 2:25,338.49
2020-06-04 2:30,338.49
2020-06-04 2:35,338.49
2020-06-04 2:40,338.49
2020-06-04 2:45,338.49
2020-06-04 2:50,338.49
2020-06-04 2:55,338.49
2020-06-04 3:00,338.49
2020-06-04 3:05,338.49
2020-06-04 3:10,338.48
2020-06-04 3:20,338.48
2020-06-04 3:25,338.48
2020-06-04 3:30,338.48
2020-06-04 3:35,338.48
2020-06-04 3:40,338.48
2020-06-04 3:45,338.49
2020-06-04 3:50,338.49
2020-06-04 3:55,338.48
2020-06-04 4:00,338.49
2020-06-04 4:05,338.49
2020-06-04 4:10,338.49
2020-06-04 4:15,338.49
2020-06-04 4:20,338.49
2020-06-04 4:25,338.49
2020-06-04 4:30,338.49
2020-06-04 4:35,338.49
2020-06-04 4:40,338.49
2020-06-04 4:45,338.49
2020-06-04 4:50,338.49
2020-06-04 4:55,338.49
2020-06-04 5:00,338.48
2020-06-04 5:05,338.49
2020-06-04 5:10,338.48
2020-06-04 5:15,338.48
2020-06-04 5:20,338.48
2020-06-04 5:25,338.49
2020-06-04 5:30,338.48
2020-06-04 5:35,338.48
2020-06-04 5:40,338.48
