scpt_year,scpt_id,depth,vs,material_type,vertical_eff_stress
2017,11,26.65000038,284.760288,Fine Mill Tailings,346.91
2017,11,27.65000038,283.4220362,Fine Mill Tailings,358.51
2017,11,28.65000038,273.5201826,Fine Mill Tailings,370.11
2017,11,29.65000038,238.5584324,Fine Mill Tailings,381.71
2017,11,30.67989998,248.5804475,Fine Mill Tailings,391.86
2017,11,31.55,248.5804475,Glacial Till,403.69
2017,12,0.6,173,Coarse Mill Tailings,13.14
2017,12,1.6,198,Coarse Mill Tailings,35.04
2017,12,2.6,228,Coarse Mill Tailings,56.94
2017,12,3.6,173,Coarse Mill Tailings,78.84
2017,12,4.6,159,Coarse Mill Tailings,100.74
2017,12,5.6,187,Coarse Mill Tailings,118.02
2017,12,6.6,190,Fine Mill Tailings,131.96
2017,12,7.6,197,Fine Mill Tailings,143.56
2017,12,8.6,197,Fine Mill Tailings,155.45
2017,12,9.6,194,Fine Mill Tailings,166.76
2017,12,10.6,202,Fine Mill Tailings,178.36
2017,12,11.6,209,Fine Mill Tailings,189.96
2017,12,12.6,221,Fine Mill Tailings,201.56
2017,12,13.6,225,Fine Mill Tailings,213.16
2017,12,14.6,241,Fine Mill Tailings,224.76
2017,12,15.6,241,Fine Mill Tailings,236.94
2017,12,16.6,254,Fine Mill Tailings,248.25
2017,12,17.6,249,Fine Mill Tailings,259.56
2017,12,18.6,231,Fine Mill Tailings,271.16
2017,12,19.6,238,Fine Mill Tailings,282.76
2017,12,20.6,241,Fine Mill Tailings,294.36
2017,12,21.57,261,Fine Mill Tailings,305.67
2017,12,22.57,265,Fine Mill Tailings,317.27
2017,12,23.57,275,Fine Mill Tailings,328.87
2017,12,24.57,275,Fine Mill Tailings,340.47
2017,12,25.57,268,Fine Mill Tailings,352.07
2017,12,26.6,258,Fine Mill Tailings,363.96
2017,12,27.6,260,Fine Mill Tailings,375.56
2017,12,28.62,252,Fine Mill Tailings,387.45
2017,12,29.57,256,Fine Mill Tailings,398.47
2017,12,30.6,219,Fine Mill Tailings,410.36
2017,12,31.57,237,Fine Mill Tailings,421.67
2017,12,32.6,265,Fine Mill Tailings,433.56
2017,12,33.6,272,Fine Mill Tailings,445.16
2017,12,34.6,271,Fine Mill Tailings,456.76
2017,12,35.6,281,Fine Mill Tailings,468.36
2017,12,36.6,271,Fine Mill Tailings,479.96
2017,12,37.6,200,Glaciolacustrine,488.04
2017,12,38.6,192,Glaciolacustrine,495.24
2017,12,39.6,192,Glaciolacustrine,502.44
2017,12,40.6,270,Glaciolacustrine,509.64
2017,12,41.63,270,Glaciolacustrine,517.02
2017,22,0.7,247,Compacted Tailings,15.47
2017,22,2.7,156,Fine Mill Tailings,49.95
2017,22,3.7,153,Fine Mill Tailings,61.55
2017,22,4.7,158,Fine Mill Tailings,73.15
2017,22,5.7,165,Fine Mill Tailings,84.75
2017,22,6.7,168,Fine Mill Tailings,96.35
2017,22,7.7,178,Fine Mill Tailings,107.95
2017,22,8.7,182,Fine Mill Tailings,119.55
2017,22,9.68,203,Fine Mill Tailings,130.86
2017,22,10.7,194,Fine Mill Tailings,142.75
2017,22,11.68,194,Fine Mill Tailings,154.06
2017,22,12.7,261,Glaciofluvial,165.87
2017,22,13.2,261,Glaciofluvial,171.47
